kepid,kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_model_snr
1718958,K04053.01,CONFIRMED,1.41975831,1.229e-05,-1.229e-05,1.429,0.239,-0.239,60.9,8.8,-8.8,0.85,0.13,-0.08,1.035,0.157,-0.105,8.1
6428794,K04054.01,CONFIRMED,169.135056,0.001553,-0.001553,8.931,0.213,-0.213,640.7,30.2,-30.2,2.21,0.15,-0.12,0.801,0.054,-0.043,24.5
3228825,K04055.01,FALSE POSITIVE,0.73095491,1.078e-05,-1.078e-05,2.206,0.459,-0.459,29.6,5.0,-5.0,0.88,0.17,-0.14,1.587,0.308,-0.252,7.5
4673628,K04056.01,CONFIRMED,3.951383138,6.251e-06,-6.251e-06,1.0582,0.0787,-0.0787,405.7,20.6,-20.6,23.51,5.67,-3.06,0.899,0.217,-0.117,23.9
11401767,K02195.03,CONFIRMED,6.84978728,5.243e-05,-5.243e-05,4.919,0.162,-0.162,139.2,9.0,-9.0,1.83,0.3,-0.21,1.209,0.202,-0.134,17.0
3852872,K07673.01,CANDIDATE,80.769893,0.002716,-0.002716,4.2,1.5,-1.5,128.5,24.0,-24.0,1.87,1.17,-0.96,1.708,1.067,-0.873,6.7
9099950,K04125.01,FALSE POSITIVE,1.111362442,8.928e-06,-8.928e-06,6.24,1.6,-1.6,133.9,11.0,-11.0,2.86,0.55,-1.01,2.308,0.438,-0.813,36.8
9718066,K02287.02,CONFIRMED,28.9060526,0.000233,-0.000233,3.099,0.198,-0.198,99.0,8.3,-8.3,0.79,0.06,-0.02,0.67,0.055,-0.017,13.3
9272070,K04126.01,CONFIRMED,8.10503551,8.946e-05,-8.946e-05,4.459,0.222,-0.222,209.9,14.7,-14.7,1.45,0.47,-0.15,0.989,0.321,-0.107,16.5
5088400,K04127.01,CONFIRMED,8.82715783,7.379e-05,-7.379e-05,2.019,0.187,-0.187,368.6,40.8,-40.8,1.67,0.23,-0.06,0.878,0.12,-0.032,11.1
4669402,K04128.01,FALSE POSITIVE,143.196381,0.002687,-0.002687,10.424,0.686,-0.686,618.1,43.2,-43.2,6.64,1.76,-1.29,1.06,0.282,-0.205,17.4
3757407,K04057.01,FALSE POSITIVE,9.089151782,,,3.1886,,,110.1,,,4.35,0.2,-1.74,4.099,0.192,-1.634,7.1
4769931,K04058.01,FALSE POSITIVE,1.87886973,1.406e-05,-1.406e-05,3.876,0.187,-0.187,181.9,9.0,-9.0,1.04,0.19,-0.08,0.734,0.131,-0.056,23.9
9220612,K04059.01,FALSE POSITIVE,0.979161676,7.395e-06,-7.395e-06,2.942,0.326,-0.326,160.2,10.7,-10.7,1.03,0.19,-0.08,0.78,0.143,-0.061,20.2
9086154,K04060.01,CANDIDATE,225.26213,0.004562,-0.004562,14.459,0.446,-0.446,389.2,18.7,-18.7,2.36,0.37,-0.41,1.191,0.186,-0.205,24.6
6806695,K04061.01,FALSE POSITIVE,0.855922327,2.657e-06,-2.657e-06,1.514,0.0923,-0.0923,130.9,7.9,-7.9,0.87,0.12,-0.1,0.759,0.109,-0.09,21.1
3858943,K07674.01,FALSE POSITIVE,25.9528725,0.0005074,-0.0005074,12.434,0.7,-0.7,164.1,11.9,-11.9,1.53,0.51,-0.17,1.106,0.37,-0.123,16.9
11970988,K04129.01,CANDIDATE,2.31482311,1.321e-05,-1.321e-05,2.127,0.167,-0.167,58.6,5.0,-5.0,0.69,0.15,-0.1,0.923,0.203,-0.14,14.2
10858803,K04130.01,FALSE POSITIVE,0.952374508,3.88e-06,-3.88e-06,3.006,0.121,-0.121,204.8,7.7,-7.7,1.13,0.05,-0.12,0.821,0.041,-0.083,33.0
6129694,K04131.01,FALSE POSITIVE,0.936751792,7.657e-06,-7.657e-06,5.658,0.576,-0.576,26.4,1.5,-1.5,2.07,0.35,-0.81,2.909,0.49,-1.143,23.0
5957181,K04132.01,FALSE POSITIVE,393.34331,0.01576,-0.01576,9.481,0.975,-0.975,1750.0,172.0,-172.0,2.27,0.21,-0.29,0.554,0.05,-0.07,21.2
7601918,K04133.01,FALSE POSITIVE,0.621361411,1.311e-06,-1.311e-06,1.0628,0.0619,-0.0619,45.0,2.2,-2.2,1.12,0.26,-0.31,1.66,0.375,-0.458,24.6
6119877,K04134.01,FALSE POSITIVE,250.23760741,,,16.58,,,,,,,,,,,,
6792908,K04341.01,CANDIDATE,10.778313,0.0001588,-0.0001588,5.256,0.313,-0.313,90.7,8.4,-8.4,1.25,0.35,-0.23,1.258,0.35,-0.234,12.5
7211879,K04342.01,FALSE POSITIVE,0.594310785,1.808e-06,-1.808e-06,0.9994,0.0953,-0.0953,112.5,10.7,-10.7,0.91,0.26,-0.09,0.845,0.248,-0.083,15.7
8087812,K04343.01,CONFIRMED,27.2106807,0.0005262,-0.0005262,10.515,0.337,-0.337,99.4,6.7,-6.7,1.73,0.25,-0.36,1.305,0.193,-0.266,16.9
4863956,K04344.01,FALSE POSITIVE,4.31978105,5.873e-05,-5.873e-05,7.204,0.397,-0.397,65.8,3.9,-3.9,3.87,1.72,-1.37,4.368,1.947,-1.546,23.5
10534155,K04345.01,CANDIDATE,4.32710895,1.761e-05,-1.761e-05,1.387,0.175,-0.175,108.9,10.5,-10.5,26.6,9.95,-12.16,1.455,0.544,-0.665,12.9
10397751,K02859.04,CANDIDATE,2.90512019,1.541e-05,-1.541e-05,2.293,0.128,-0.128,61.2,5.0,-5.0,0.57,0.07,-0.06,0.721,0.082,-0.073,13.2
5308537,K04409.01,CONFIRMED,14.2651545,0.0001062,-0.0001062,3.601,0.164,-0.164,66.3,5.5,-5.5,1.06,0.18,-0.18,1.291,0.22,-0.22,13.9
6350882,K04410.01,CANDIDATE,5.04404366,3.934e-05,-3.934e-05,1.682,0.172,-0.172,236.5,24.6,-24.6,1.47,0.49,-0.17,0.951,0.32,-0.107,11.6
5281113,K04411.01,CONFIRMED,11.17931581,9.722e-05,-9.722e-05,3.103,0.219,-0.219,90.6,8.7,-8.7,1.81,0.38,-0.56,1.873,0.386,-0.58,12.0
7847104,K04412.01,FALSE POSITIVE,1.284991846,7.149e-06,-7.149e-06,2.274,0.165,-0.165,29.1,2.3,-2.3,1.17,0.21,-0.41,2.106,0.392,-0.729,15.3
3450040,K04205.01,CANDIDATE,1.166960319,3.625e-06,-3.625e-06,1.6823,0.0832,-0.0832,97.8,6.2,-6.2,0.88,0.12,-0.03,0.904,0.121,-0.038,17.9
3347807,K07653.01,FALSE POSITIVE,324.18028,0.02661,-0.02661,18.15,2.1,-2.1,87.9,10.4,-10.4,2.2,0.36,-0.83,2.183,0.354,-0.826,10.9
8487805,K04206.01,FALSE POSITIVE,0.530959357,2.465e-06,-2.465e-06,2.417,0.128,-0.128,84.4,4.8,-4.8,0.69,0.1,-0.06,0.75,0.113,-0.066,22.0
9456281,K04207.01,CANDIDATE,0.701944362,1.49e-06,-1.49e-06,0.641,0.1,-0.1,210.8,18.0,-18.0,0.8,0.06,-0.09,0.539,0.044,-0.06,17.1
5129453,K04208.01,CANDIDATE,3.05772668,2.054e-05,-2.054e-05,1.819,0.155,-0.155,311.0,27.1,-27.1,1.23,0.05,-0.1,0.731,0.025,-0.063,13.7
7918478,K04209.01,CANDIDATE,9.9092109,0.0002164,-0.0002164,2.552,0.485,-0.485,942.0,192.0,-192.0,2.35,0.4,-0.17,0.702,0.119,-0.051,6.4
3336845,K04275.01,FALSE POSITIVE,0.996864568,2.67e-06,-2.67e-06,1.098,0.0819,-0.0819,86.7,5.2,-5.2,0.77,0.11,-0.09,0.782,0.112,-0.092,21.4
3645282,K07661.01,FALSE POSITIVE,0.673684895,5.705e-06,-5.705e-06,1.161,0.365,-0.365,51.1,11.6,-11.6,0.7,0.19,-0.08,0.951,0.254,-0.109,7.0
6026924,K04276.01,CONFIRMED,56.644452,0.00106,-0.00106,16.551,0.56,-0.56,104.6,5.7,-5.7,2.44,0.45,-0.55,2.295,0.425,-0.519,21.8
6525280,K04277.01,FALSE POSITIVE,1.710319812,9.756e-06,-9.756e-06,2.983,0.129,-0.129,43.6,2.6,-2.6,0.56,0.07,-0.03,0.825,0.101,-0.051,19.1
4861784,K04278.01,FALSE POSITIVE,5.62978034,4.958e-05,-4.958e-05,5.847,0.192,-0.192,379.2,23.2,-23.2,1.61,0.36,-0.15,0.839,0.188,-0.075,19.1
5876360,K04279.01,FALSE POSITIVE,1.050852976,8.89e-07,-8.89e-07,1.6788,0.0207,-0.0207,41694.0,302.0,-302.0,45.89,0.0,0.0,1.0,,,143.0
9509343,K04346.01,CANDIDATE,6.39269778,5.974e-05,-5.974e-05,2.138,0.216,-0.216,174.3,18.3,-18.3,1.21,0.1,-0.12,0.943,0.074,-0.099,11.3
3732972,K07664.01,FALSE POSITIVE,1.540398683,,,1.5676,,,73.0,,,12.65,2.64,-3.23,14.678,3.067,-3.749,4.8
3244792,K04347.01,CONFIRMED,3.0570982,2.163e-05,-2.163e-05,3.571,0.165,-0.165,144.0,10.6,-10.6,0.99,0.25,-0.09,0.819,0.209,-0.07,15.7
8743082,K04348.01,FALSE POSITIVE,365.25921,0.09592,-0.09592,13.74,3.1,-3.1,529.0,90.1,-90.1,2.39,1.02,-0.27,1.042,0.444,-0.116,12.8
7673841,K02585.03,CANDIDATE,7.87845756,8.424e-05,-8.424e-05,3.912,0.272,-0.272,44.1,4.6,-4.6,0.78,0.11,-0.14,1.135,0.165,-0.202,10.5
9142742,K04349.01,FALSE POSITIVE,372.72688,0.01691,-0.01691,12.751,0.714,-0.714,331.7,23.9,-23.9,3.52,1.89,-0.95,1.615,0.868,-0.438,17.0
6891513,K04413.01,FALSE POSITIVE,9.9398272,,,4.1198,,,478.6,,,101.71,31.23,-10.38,0.941,0.289,-0.096,4.3
4579598,K04414.01,FALSE POSITIVE,0.866346,5.673e-06,-5.673e-06,2.011,0.194,-0.194,116.4,10.3,-10.3,1.24,0.42,-0.17,1.131,0.375,-0.161,13.9
7777522,K04415.01,FALSE POSITIVE,0.885129679,6.061e-06,-6.061e-06,3.156,0.172,-0.172,177.3,10.5,-10.5,1.21,0.38,-0.1,0.864,0.267,-0.071,21.2
9305012,K04416.01,FALSE POSITIVE,56.898749,0.002118,-0.002118,3.522,0.607,-0.607,514.0,102.0,-102.0,6.33,1.09,-1.92,2.692,0.462,-0.816,6.2
9597729,K04417.01,FALSE POSITIVE,0.438153876,5.94e-07,-5.94e-07,1.3885,0.0743,-0.0743,164.8,6.5,-6.5,14.0,4.19,-1.4,0.929,0.278,-0.093,33.4
11390109,K04210.01,FALSE POSITIVE,398.40957,0.01113,-0.01113,11.486,0.96,-0.96,880.3,87.6,-87.6,3.33,1.92,-0.37,1.119,0.645,-0.125,11.0
5078025,K04211.01,FALSE POSITIVE,0.696286519,3.972e-06,-3.972e-06,3.194,0.22,-0.22,120.8,6.5,-6.5,1.34,0.42,-0.11,0.867,0.276,-0.069,19.7
1724719,K04212.01,CONFIRMED,5.79179934,3.35e-05,-3.35e-05,3.474,0.132,-0.132,118.5,7.2,-7.2,1.69,0.31,-0.26,1.318,0.243,-0.199,17.7
8120608,K00571.05,CONFIRMED,129.945392,0.001556,-0.001556,5.786,0.293,-0.293,500.1,40.4,-40.4,1.18,0.11,-0.14,0.443,0.04,-0.053,13.1
11968463,K02433.04,CANDIDATE,27.9040511,0.0004018,-0.0004018,5.346,0.262,-0.262,300.2,24.3,-24.3,2.19,0.77,-0.25,1.112,0.388,-0.129,12.8
5026326,K04280.01,FALSE POSITIVE,1.39772545,1.321e-05,-1.321e-05,4.129,0.221,-0.221,181.3,10.7,-10.7,1.58,0.49,-0.22,1.114,0.35,-0.15,17.9
5471574,K02505.02,FALSE POSITIVE,12.4246697,0.0002941,-0.0002941,44.07,1.6,-1.6,424.0,9.6,-9.6,168.91,80.95,-47.17,1.59,0.762,-0.444,116.9
5512580,K04281.01,FALSE POSITIVE,383.00806,0.01354,-0.01354,9.71,1.5,-1.5,632.1,94.3,-94.3,2.2,0.73,-0.17,0.882,0.296,-0.067,7.6
11670599,K04282.01,FALSE POSITIVE,0.847588864,3.334e-06,-3.334e-06,2.246,0.11,-0.11,67.1,3.8,-3.8,0.91,0.29,-0.1,1.072,0.349,-0.116,21.3
6359820,K04283.01,FALSE POSITIVE,331.81534,0.03422,-0.03422,10.56,2.3,-2.3,370.3,70.8,-70.8,1.84,0.67,-0.16,0.956,0.35,-0.084,7.8
11872139,K04350.01,FALSE POSITIVE,1.75649346,1.719e-05,-1.719e-05,3.429,0.318,-0.318,27.5,2.4,-2.4,1.62,0.28,-0.84,3.05,0.528,-1.583,13.3
5436161,K04351.01,CANDIDATE,0.644322147,2.82e-07,-2.82e-07,0.893,0.0294,-0.0294,1076.6,18.2,-18.2,24.39,2.48,-1.63,0.612,0.062,-0.041,79.6
2708221,K04352.01,FALSE POSITIVE,1.8912501,2.843e-05,-2.843e-05,7.648,0.315,-0.315,731.0,27.4,-27.4,23.5,1.65,-2.49,0.794,0.056,-0.084,31.6
4571844,K04353.01,CANDIDATE,17.8075656,0.0008324,-0.0008324,1.643,0.15,-0.15,1511.0,162.0,-162.0,3.92,1.2,-0.51,0.981,0.299,-0.128,11.8
5040223,K04354.01,FALSE POSITIVE,0.996023763,6.767e-06,-6.767e-06,5.412,0.461,-0.461,98.3,5.9,-5.9,18.36,5.97,-2.56,1.077,0.35,-0.15,21.3
4571004,K04355.01,FALSE POSITIVE,36.616669,0.00422,-0.00422,8.62,1.6,-1.6,237.4,53.5,-53.5,1.68,0.0,0.0,1.0,,,3.4
2859893,K04418.01,CANDIDATE,333.03842,0.01064,-0.01064,5.948,0.685,-0.685,1260.0,221.0,-221.0,3.19,1.16,-0.26,0.903,0.328,-0.072,7.0
6026737,K02949.02,CANDIDATE,3.75030469,4.417e-05,-4.417e-05,3.246,0.258,-0.258,35.5,3.8,-3.8,0.87,0.14,-0.16,1.339,0.209,-0.256,10.3
7582691,K04419.01,CANDIDATE,0.259819659,4.04e-07,-4.04e-07,0.6513,0.0577,-0.0577,231.5,12.8,-12.8,1.22,0.08,-0.08,0.526,0.035,-0.035,24.1
7031942,K04420.01,FALSE POSITIVE,0.566795467,4.498e-06,-4.498e-06,4.712,0.355,-0.355,38.2,2.8,-2.8,0.67,0.19,-0.13,1.056,0.3,-0.2,25.8
9836563,K04421.01,CANDIDATE,4.72693131,7.116e-05,-7.116e-05,4.036,0.355,-0.355,26.2,2.6,-2.6,0.61,0.12,-0.08,1.196,0.235,-0.157,11.5
1724719,K04212.02,CANDIDATE,10.0989634,0.0001171,-0.0001171,6.428,0.472,-0.472,57.0,7.2,-7.2,1.03,0.18,-0.16,1.318,0.243,-0.199,8.9
5632701,K04213.01,FALSE POSITIVE,3.67515329,4.617e-05,-4.617e-05,7.083,0.32,-0.32,56.0,3.8,-3.8,0.71,0.09,-0.04,0.881,0.108,-0.043,16.7
10549924,K04214.01,FALSE POSITIVE,0.715825886,3.435e-06,-3.435e-06,1.212,0.133,-0.133,40.6,4.6,-4.6,0.58,0.15,-0.07,0.909,0.242,-0.104,11.0
9366617,K04215.01,CONFIRMED,26.5487294,0.0003556,-0.0003556,7.968,0.27,-0.27,142.0,10.6,-10.6,2.54,0.99,-1.6,2.154,0.833,-1.354,15.3
6187341,K04216.01,FALSE POSITIVE,0.492291661,3.51e-07,-3.51e-07,0.894,0.104,-0.104,1107.6,29.9,-29.9,3.42,0.34,-0.34,0.718,0.072,-0.072,62.0
3353454,K07654.01,FALSE POSITIVE,1.6911935,0.0005871,-0.0005871,9.479,0.763,-0.763,2801.0,151.0,-151.0,6.36,0.0,0.0,1.0,,,26.7
10156055,K04284.01,FALSE POSITIVE,2.42803503,4.19e-05,-4.19e-05,3.045,0.513,-0.513,73.8,10.4,-10.4,0.85,0.24,-0.07,0.974,0.286,-0.076,8.8
8418018,K04285.01,FALSE POSITIVE,372.94844,0.01716,-0.01716,13.879,0.888,-0.888,253.5,29.1,-29.1,1.34,0.58,-0.11,0.827,0.365,-0.065,17.1
5024177,K04286.01,FALSE POSITIVE,0.787120016,1.791e-06,-1.791e-06,3.1648,0.0946,-0.0946,265.5,7.3,-7.3,23.81,2.81,-3.12,0.787,0.093,-0.103,43.3
11081504,K04287.01,CANDIDATE,13.12297275,9.292e-05,-9.292e-05,2.234,0.182,-0.182,43.7,4.0,-4.0,1.29,0.22,-0.28,1.665,0.293,-0.358,12.9
4548011,K04288.01,CONFIRMED,6.28384079,4.881e-05,-4.881e-05,4.291,0.167,-0.167,35.7,2.6,-2.6,0.73,0.12,-0.11,1.227,0.207,-0.186,14.9
4571004,K04355.02,FALSE POSITIVE,21.131609,0.001135,-0.001135,13.66,4.5,-4.5,73.5,18.6,-18.6,0.94,0.0,0.0,1.0,,,6.5
4571004,K04355.03,FALSE POSITIVE,81.675841,0.006975,-0.006975,11.53,1.6,-1.6,143.4,24.3,-24.3,1.31,0.0,0.0,1.0,,,7.0
4571004,K04355.04,FALSE POSITIVE,28.5463574,0.0006649,-0.0006649,9.29,1.3,-1.3,153.3,19.4,-19.4,1.35,0.0,0.0,1.0,,,10.1
12016267,K02590.02,CANDIDATE,22.7909233,0.0002783,-0.0002783,9.565,0.317,-0.317,53.6,3.0,-3.0,1.38,0.25,-0.3,1.642,0.293,-0.358,19.4
4571004,K04355.05,FALSE POSITIVE,72.563291,0.001641,-0.001641,3.088,0.352,-0.352,332.3,40.9,-40.9,1.99,0.0,0.0,1.0,,,6.4
8459663,K04356.01,CONFIRMED,174.510276,0.002148,-0.002148,6.689,0.345,-0.345,1530.0,115.0,-115.0,1.74,0.14,-0.2,0.452,0.038,-0.052,14.8
3550372,K04357.01,CANDIDATE,0.681180633,1.655e-06,-1.655e-06,0.8844,0.0834,-0.0834,156.4,12.2,-12.2,2.97,0.78,-0.26,2.377,0.627,-0.209,16.6
10155321,K04422.01,FALSE POSITIVE,15.705388,0.0002595,-0.0002595,4.871,0.511,-0.511,283.7,30.5,-30.5,3.3,2.06,-0.54,1.853,1.159,-0.3,10.6
3866536,K04423.01,FALSE POSITIVE,7.65270746,6.544e-05,-6.544e-05,79.8969,0.0,0.0,641.1,42.9,-42.9,3.21,0.97,-0.32,0.963,0.29,-0.097,254.3
7046035,K04424.01,CONFIRMED,2.27164952,2.105e-05,-2.105e-05,4.054,0.196,-0.196,82.4,7.6,-7.6,0.97,0.33,-0.11,1.062,0.361,-0.12,12.7
4679314,K04425.01,FALSE POSITIVE,3.84835742,3.311e-05,-3.311e-05,10.18,0.224,-0.224,84.2,2.9,-2.9,0.77,0.21,-0.06,0.798,0.207,-0.069,32.8
8240790,K04426.01,CANDIDATE,369.13236,0.02649,-0.02649,10.34,0.899,-0.899,215.9,26.9,-26.9,2.14,1.13,-0.55,1.449,0.762,-0.374,11.9
5702637,K04217.01,FALSE POSITIVE,1.0388961,1.143e-05,-1.143e-05,4.755,0.573,-0.573,600.8,54.7,-54.7,114.1,87.12,-16.68,1.45,1.107,-0.212,14.7
8309169,K04218.01,FALSE POSITIVE,293.76887,0.01413,-0.01413,4.68,1.1,-1.1,462.0,127.0,-127.0,1.97,0.86,-0.17,0.847,0.365,-0.075,4.0
4678919,K04219.01,FALSE POSITIVE,1.87885327,2.188e-05,-2.188e-05,3.302,0.323,-0.323,120.9,12.6,-12.6,0.97,0.29,-0.09,0.863,0.251,-0.084,12.1
5563080,K04220.01,FALSE POSITIVE,0.785473311,8.84e-07,-8.84e-07,1.3911,0.0296,-0.0296,339.6,6.9,-6.9,1.61,0.3,-0.22,0.871,0.16,-0.12,57.0
6364067,K04221.01,FALSE POSITIVE,5.2438982,0.0001018,-0.0001018,7.881,0.432,-0.432,162.2,7.5,-7.5,1.24,0.36,-0.16,0.927,0.273,-0.117,18.7
4548011,K04288.02,CANDIDATE,9.08745206,8.194e-05,-8.194e-05,3.786,0.202,-0.202,35.1,3.2,-3.2,0.73,0.12,-0.11,1.227,0.207,-0.186,11.7
5983532,K04289.01,FALSE POSITIVE,441.877824,0.007177,-0.007177,6.647,0.72,-0.72,1300.0,131.0,-131.0,39.55,3.36,-3.92,0.635,0.054,-0.063,15.2
3439126,K07655.01,FALSE POSITIVE,2.9761504,0.0001345,-0.0001345,6.079,0.867,-0.867,259.5,38.1,-38.1,1.02,0.04,-0.09,0.664,0.028,-0.061,8.3
8463346,K02529.02,CONFIRMED,64.0019669,0.0006215,-0.0006215,4.724,0.231,-0.231,1112.5,83.9,-83.9,2.48,0.12,-0.11,0.697,0.034,-0.03,14.2
5868793,K04290.01,CONFIRMED,4.83809469,8.797e-05,-8.797e-05,1.096,0.135,-0.135,1544.0,169.0,-169.0,0.79,0.12,-0.12,0.2,0.03,-0.03,11.3
8483021,K04291.01,FALSE POSITIVE,361.91436,0.05101,-0.05101,8.68,1.2,-1.2,228.2,32.7,-32.7,1.84,0.76,-0.29,1.147,0.469,-0.184,13.0
10063208,K04292.01,CONFIRMED,9.3281912,0.0001021,-0.0001021,3.991,0.249,-0.249,45.2,3.8,-3.8,0.59,0.09,-0.03,0.888,0.138,-0.046,13.7
7191646,K04358.01,CANDIDATE,106.957467,0.002169,-0.002169,7.006,0.503,-0.503,539.6,54.7,-54.7,2.4,0.75,-0.24,0.969,0.3,-0.1,11.7
1575873,K04359.01,FALSE POSITIVE,0.629001455,4.57e-06,-4.57e-06,1.263,0.202,-0.202,14.7,2.0,-2.0,0.81,0.17,-0.24,2.059,0.439,-0.604,9.4
10669994,K04360.01,CONFIRMED,2.71603664,1.405e-05,-1.405e-05,1.744,0.125,-0.125,98.5,8.7,-8.7,1.05,0.14,-0.06,1.041,0.138,-0.064,13.1
7801070,K04361.01,CANDIDATE,75.8781344,0.0003549,-0.0003549,1.383,0.18,-0.18,1054.0,120.0,-120.0,3.39,0.91,-0.49,0.972,0.261,-0.141,11.9
11449918,K04362.01,FALSE POSITIVE,374.59003,0.08595,-0.08595,15.19,3.6,-3.6,267.9,51.7,-51.7,1.34,0.55,-0.14,0.827,0.343,-0.083,6.6
4172805,K04427.01,CANDIDATE,147.661729,0.001501,-0.001501,6.207,0.323,-0.323,1087.8,93.9,-93.9,1.59,0.12,-0.14,0.49,0.037,-0.041,13.2
5126182,K04428.01,CANDIDATE,13.00291716,7.481e-05,-7.481e-05,3.058,0.154,-0.154,225.3,18.7,-18.7,1.28,0.35,-0.11,0.8,0.218,-0.068,14.0
3750350,K07665.01,FALSE POSITIVE,319.30633,0.01571,-0.01571,6.74,1.1,-1.1,155.2,27.4,-27.4,1.26,0.43,-0.14,1.014,0.341,-0.114,7.2
8949925,K02972.02,CANDIDATE,42.0292298,0.0008246,-0.0008246,8.499,0.371,-0.371,373.7,27.6,-27.6,2.33,0.38,-0.31,1.217,0.199,-0.163,14.5
4584865,K04429.01,FALSE POSITIVE,1.75254087,1.932e-05,-1.932e-05,4.098,0.419,-0.419,42.5,3.3,-3.3,1.41,0.45,-0.56,2.074,0.666,-0.814,17.7
9642018,K04430.01,CANDIDATE,0.505111993,7.11e-07,-7.11e-07,0.4053,0.0684,-0.0684,212.8,13.1,-13.1,1.58,0.24,-0.14,0.783,0.122,-0.066,18.7
11968463,K02433.05,FALSE POSITIVE,0.646745436,3.091e-06,-3.091e-06,1.188,0.101,-0.101,115.6,10.3,-10.3,1.49,0.52,-0.17,1.112,0.388,-0.129,14.3
9183378,K04222.01,CONFIRMED,3.38557445,1.874e-05,-1.874e-05,1.879,0.136,-0.136,121.9,11.2,-11.2,1.63,0.42,-0.64,1.48,0.386,-0.579,13.1
11188254,K04223.01,FALSE POSITIVE,2.754024,0.0005967,-0.0005967,4.15,0.529,-0.529,172.2,16.8,-16.8,1.68,0.96,-0.24,1.188,0.682,-0.168,13.8
1724513,K04224.01,FALSE POSITIVE,1.975208831,8.234e-06,-8.234e-06,1.513,0.121,-0.121,76.3,6.5,-6.5,1.59,0.24,-0.35,1.744,0.273,-0.376,15.1
9535876,K04225.01,FALSE POSITIVE,0.960843605,3.699e-06,-3.699e-06,3.22,0.195,-0.195,141.7,6.8,-6.8,19.15,5.4,-2.69,1.129,0.318,-0.159,25.5
5817533,K04293.01,FALSE POSITIVE,4.206109,0.0001094,-0.0001094,5.16,0.533,-0.533,120.0,12.3,-12.3,0.91,0.17,-0.1,0.802,0.149,-0.092,11.9
7681230,K04294.01,FALSE POSITIVE,0.962590772,4.63e-07,-4.63e-07,1.2569,0.0226,-0.0226,1021.6,12.3,-12.3,31.51,10.18,-4.06,1.062,0.343,-0.137,90.4
7596240,K04295.01,CONFIRMED,13.3997555,0.0001208,-0.0001208,3.534,0.188,-0.188,167.3,14.1,-14.1,1.51,0.46,-0.18,1.15,0.35,-0.14,13.6
7661893,K04296.01,CANDIDATE,2.49385348,1.181e-05,-1.181e-05,1.414,0.116,-0.116,46.9,4.7,-4.7,0.59,0.06,-0.05,0.85,0.088,-0.072,12.3
3448456,K07656.01,FALSE POSITIVE,0.776950288,2.028e-06,-2.028e-06,1.288,0.0605,-0.0605,396.0,18.6,-18.6,1.72,0.52,-0.17,0.865,0.26,-0.087,25.8
12107008,K04297.01,FALSE POSITIVE,5.93725628,6.084e-05,-6.084e-05,3.639,0.254,-0.254,115.6,8.1,-8.1,0.86,0.13,-0.12,0.799,0.117,-0.107,17.1
9776794,K04363.01,CANDIDATE,18.22211768,8.404e-05,-8.404e-05,2.044,0.171,-0.171,2318.0,185.0,-185.0,7.45,1.99,-1.22,0.958,0.255,-0.157,15.2
7427764,K04364.01,CONFIRMED,4.56383697,4.582e-05,-4.582e-05,2.271,0.227,-0.227,201.8,23.7,-23.7,1.22,0.24,-0.13,0.861,0.168,-0.09,9.9
7673192,K02722.05,CANDIDATE,16.5340022,0.0002426,-0.0002426,4.063,0.374,-0.374,89.2,10.4,-10.4,1.17,0.2,-0.19,1.202,0.208,-0.189,9.3
4754831,K04365.01,FALSE POSITIVE,55.119831,0.006719,-0.006719,4.703,0.714,-0.714,114.5,18.4,-18.4,1.68,0.96,-0.44,1.506,0.855,-0.398,8.2
4754831,K04365.02,FALSE POSITIVE,25.6416117,0.0007799,-0.0007799,5.5,1.2,-1.2,126.4,30.8,-30.8,1.76,1.0,-0.47,1.506,0.855,-0.398,4.9
9899630,K04439.01,FALSE POSITIVE,1.33258455,3.228e-05,-3.228e-05,5.77,1.1,-1.1,152.7,24.0,-24.0,15.89,4.76,-1.71,0.951,0.285,-0.102,8.1
4367528,K04440.01,FALSE POSITIVE,350.81029,0.02337,-0.02337,11.29,1.3,-1.3,538.3,59.2,-59.2,2.86,1.65,-0.48,1.226,0.709,-0.203,15.1
8416523,K04441.01,CONFIRMED,0.341842017,2.28e-07,-2.28e-07,1.1554,0.0417,-0.0417,285.6,5.3,-5.3,1.72,0.2,-0.14,0.747,0.086,-0.058,70.1
11124436,K04442.01,CANDIDATE,13.9482197,0.00023,-0.00023,7.686,0.338,-0.338,119.4,9.5,-9.5,2.53,0.42,-0.78,2.346,0.389,-0.722,14.5
5780855,K04443.01,CANDIDATE,5.67577999,5.445e-05,-5.445e-05,3.554,0.209,-0.209,51.2,5.3,-5.3,1.22,0.39,-0.24,1.438,0.459,-0.282,11.2
3751231,K07666.01,FALSE POSITIVE,0.570953851,3.429e-06,-3.429e-06,0.998,0.216,-0.216,76.1,10.9,-10.9,1.01,0.33,-0.12,1.145,0.375,-0.134,8.9
9491832,K04226.01,CANDIDATE,49.564693,0.0008238,-0.0008238,8.54,0.423,-0.423,113.5,8.7,-8.7,1.63,0.3,-0.3,1.442,0.263,-0.263,15.0
